sum_1,sum_2,norm,accel,scan
-0.2862839996814728,-0.6251720190048218,0.457928,174.646804,25160000.0
-0.26821398735046387,-0.6225690245628357,0.430818,-234.53001,25162500.0
-0.3347330093383789,-0.6271489858627319,0.533738,-145.185586,25165000.0
-0.331494003534317,-0.6250399947166443,0.530357,-177.633688,25155000.0
-0.3050529956817627,-0.6245260238647461,0.488455,-92.286414,25157500.0
-0.2578299939632416,-0.6220809817314148,0.414463,-130.571734,25160000.0
-0.27017098665237427,-0.6213260293006897,0.43483,-200.954978,25162500.0
-0.33400100469589233,-0.6227399706840515,0.53634,-2.956497,25165000.0
-0.3142319917678833,-0.6213510036468506,0.505725,-270.502007,25155000.0
-0.28578200936317444,-0.6224750280380249,0.459106,-26.129083,25157500.0
-0.2629989981651306,-0.6219980120658875,0.42283,-190.471467,25160000.0
-0.29803499579429626,-0.622730016708374,0.478595,-67.119613,25162500.0
-0.33450400829315186,-0.623835027217865,0.536206,-123.292257,25165000.0
-0.31537601351737976,-0.6244180202484131,0.505072,-252.551837,25155000.0
-0.26124799251556396,-0.6197969913482666,0.421505,102.292685,25157500.0
-0.26637500524520874,-0.6201130151748657,0.429559,-200.464045,25160000.0
-0.2902059853076935,-0.617825984954834,0.469722,-90.201412,25162500.0
-0.3296619951725006,-0.6201419830322266,0.531591,6.465555,25165000.0
-0.33424898982048035,-0.6192489862442017,0.539765,-51.070666,25155000.0
-0.31330999732017517,-0.6202920079231262,0.505101,-149.447081,25157500.0
-0.271373987197876,-0.6178309917449951,0.439237,105.359342,25160000.0
-0.3297930061817169,-0.6212130188941956,0.530885,110.745871,25162500.0
-0.3269430100917816,-0.622331976890564,0.525352,-181.347782,25165000.0
-0.3144260048866272,-0.6213740110397339,0.506018,119.234853,25155000.0
-0.28345799446105957,-0.6214150190353394,0.456149,-19.719163,25157500.0
-0.25707799196243286,-0.621254026889801,0.413806,-26.643662,25160000.0
-0.3184170126914978,-0.6218209862709045,0.512073,30.219433,25162500.0
-0.33173900842666626,-0.6209200024604797,0.534271,7.719692,25165000.0
-0.3077220022678375,-0.6229419708251953,0.493982,156.119772,25155000.0
-0.2944900095462799,-0.621038019657135,0.47419,-74.678239,25157500.0
-0.2808949947357178,-0.6210129857063293,0.452317,142.751411,25160000.0
-0.3233950138092041,-0.620074987411499,0.521542,59.043075,25162500.0
-0.32984501123428345,-0.6197239756584167,0.532245,17.126522,25165000.0
-0.30381301045417786,-0.6194210052490234,0.490479,142.10076,25155000.0
-0.27782300114631653,-0.6189200282096863,0.448884,14.803767,25157500.0
-0.29197001457214355,-0.6211339831352234,0.47006,187.840485,25160000.0
-0.3210889995098114,-0.620822012424469,0.517199,42.860673,25162500.0
-0.30733799934387207,-0.6217089891433716,0.494344,146.976172,25165000.0
-0.3081839978694916,-0.6204019784927368,0.496749,134.119833,25155000.0
-0.25769099593162537,-0.6194049715995789,0.416029,117.637716,25157500.0
-0.2889910042285919,-0.6202470064163208,0.465928,160.665364,25160000.0
-0.3302839994430542,-0.6202849745750427,0.532472,121.004439,25162500.0
-0.2997179925441742,-0.616989016532898,0.485776,169.123395,25165000.0
-0.3083139955997467,-0.6191009879112244,0.498003,133.00754,25155000.0
-0.2561750113964081,-0.6163179874420166,0.415654,183.807495,25157500.0
-0.2774919867515564,-0.6154509782791138,0.450876,101.941837,25160000.0
-0.33333900570869446,-0.6179500222206116,0.539427,197.814115,25162500.0
-0.3000980019569397,-0.6180239915847778,0.485577,158.46691,25165000.0
-0.29251399636268616,-0.616366982460022,0.474578,192.515333,25155000.0
-0.2548989951610565,-0.6168280243873596,0.413242,203.668648,25157500.0
-0.2824369966983795,-0.6189290285110474,0.456332,139.751492,25160000.0
-0.33139801025390625,-0.620523989200592,0.534062,218.304314,25162500.0
-0.30779799818992615,-0.6229779720306396,0.494074,122.88306,25165000.0
-0.2866840064525604,-0.6186010241508484,0.463439,214.235816,25155000.0
-0.25374099612236023,-0.6154559850692749,0.412282,150.312783,25157500.0
-0.2843460142612457,-0.616782009601593,0.461015,126.290512,25160000.0
-0.33206701278686523,-0.617563009262085,0.537704,145.069648,25162500.0
-0.2807779908180237,-0.6165909767150879,0.455372,248.907304,25165000.0
-0.3002089858055115,-0.6190000176429749,0.48499,170.323848,25155000.0
-0.25446999073028564,-0.6157960295677185,0.413239,210.594593,25157500.0
-0.29622700810432434,-0.6188390254974365,0.478682,195.897935,25160000.0
-0.3314099907875061,-0.6210950016975403,0.533591,144.961771,25162500.0
-0.3072659969329834,-0.6201670169830322,0.495457,122.871195,25165000.0
-0.31099599599838257,-0.6215760111808777,0.500334,124.139639,25155000.0
-0.2660770118236542,-0.6199870109558105,0.429166,40.067572,25157500.0
-0.278315007686615,-0.618170976638794,0.450223,100.671545,25160000.0
-0.3282580077648163,-0.6201549768447876,0.529316,74.620582,25162500.0
-0.30889999866485596,-0.620281994342804,0.497999,117.40103,25165000.0
-0.3271560072898865,-0.6194469928741455,0.528142,23.992893,25155000.0
-0.2675679922103882,-0.6178979873657227,0.433029,52.322927,25157500.0
-0.2693929970264435,-0.6170430183410645,0.436587,93.795067,25160000.0
-0.3265109956264496,-0.6159989833831787,0.530051,247.881218,25162500.0
-0.32826200127601624,-0.6197119951248169,0.5297,-183.710072,25165000.0
-0.32047000527381897,-0.6224349737167358,0.514865,51.708245,25155000.0
-0.25742200016975403,-0.6202020049095154,0.415061,132.493877,25157500.0
-0.25648200511932373,-0.6203699707984924,0.413434,-38.23803,25160000.0
-0.31519201397895813,-0.6206380128860474,0.507851,13.613683,25162500.0
-0.32825300097465515,-0.6232839822769165,0.526652,2.704473,25165000.0
-0.32742300629615784,-0.6214839816093445,0.52684,24.664849,25155000.0
-0.2868039906024933,-0.6181380152702332,0.463981,-41.775205,25157500.0
-0.26243001222610474,-0.6180580258369446,0.424604,13.368449,25160000.0
-0.30744999647140503,-0.6178309917449951,0.497627,-35.801889,25162500.0
-0.3324640095233917,-0.6201450228691101,0.536107,-16.155869,25165000.0
-0.33056700229644775,-0.6195420026779175,0.533566,-15.672387,25155000.0
-0.2850019931793213,-0.6192420125007629,0.460244,-40.140009,25157500.0
-0.25602999329566956,-0.6196039915084839,0.413216,-34.586243,25160000.0
-0.3024359941482544,-0.620701014995575,0.487249,-44.315756,25162500.0
-0.3301370143890381,-0.6206570267677307,0.531915,-26.979819,25165000.0
-0.3332659900188446,-0.6212509870529175,0.536444,-55.541138,25155000.0
-0.2839379906654358,-0.6179749965667725,0.459465,-38.982049,25157500.0
-0.2572900056838989,-0.6195579767227173,0.41528,-32.136119,25160000.0
-0.30087101459503174,-0.6203550100326538,0.484998,-44.039257,25162500.0
-0.33195000886917114,-0.6177629828453064,0.537342,-18.843946,25165000.0
-0.33322200179100037,-0.6188709735870361,0.538435,-63.92193,25155000.0
-0.28075000643730164,-0.6142849922180176,0.457035,-16.2234,25157500.0
-0.256428986787796,-0.6141560077667236,0.41753,-36.859343,25160000.0
-0.31099799275398254,-0.6188030242919922,0.50258,-2.238335,25162500.0
-0.33283698558807373,-0.6201050281524658,0.536743,-62.322245,25165000.0
-0.33146700263023376,-0.6221230030059814,0.532801,-10.03005,25155000.0
-0.2806810140609741,-0.619484007358551,0.453088,-21.522206,25157500.0
-0.25633499026298523,-0.6204540133476257,0.413142,-28.24282,25160000.0
-0.31278398633003235,-0.6224030256271362,0.502542,7.15955,25162500.0
-0.3324680030345917,-0.6234790086746216,0.533246,-5.104968,25165000.0
-0.33278700709342957,-0.6237879991531372,0.533493,-8.436621,25155000.0
-0.27475398778915405,-0.6184099912643433,0.444292,21.451714,25157500.0
-0.2611849904060364,-0.6184560060501099,0.422317,-3.807535,25160000.0
-0.31571799516677856,-0.6196489930152893,0.509511,15.38993,25162500.0
-0.33018800616264343,-0.6213439702987671,0.531409,26.293378,25165000.0
-0.3300589919090271,-0.6222169995307922,0.530457,23.813959,25155000.0
-0.2671000063419342,-0.6207810044288635,0.430265,57.760822,25157500.0
-0.26627999544143677,-0.6197959780693054,0.429626,42.383855,25160000.0
-0.3235599994659424,-0.6252890229225159,0.517457,49.684367,25162500.0
-0.31856998801231384,-0.6263800263404846,0.508588,86.970867,25165000.0
-0.32305198907852173,-0.6253880262374878,0.516563,59.696624,25155000.0
-0.2684769928455353,-0.6224629878997803,0.431314,61.007485,25157500.0
-0.27087700366973877,-0.6221659779548645,0.435378,76.114483,25160000.0
-0.32928600907325745,-0.6240230202674866,0.527682,87.707303,25162500.0
-0.32217198610305786,-0.6255940198898315,0.514986,72.725313,25165000.0
-0.31607499718666077,-0.6225320100784302,0.507725,101.324167,25155000.0
-0.26027798652648926,-0.6205679774284363,0.419419,109.431946,25157500.0
-0.2777700126171112,-0.6202530264854431,0.447834,102.081624,25160000.0
-0.33215001225471497,-0.6233980059623718,0.532806,101.292046,25162500.0
-0.3107689917087555,-0.6223840117454529,0.49932,111.489334,25165000.0
-0.324768990278244,-0.6259679794311523,0.518827,49.322511,25155000.0
-0.2585119903087616,-0.6222469806671143,0.41545,110.898173,25157500.0
-0.27246999740600586,-0.6209949851036072,0.438764,81.259109,25160000.0
-0.32731500267982483,-0.6238279938697815,0.524689,74.738839,25162500.0
-0.3161329925060272,-0.6241090297698975,0.506535,106.611992,25165000.0
-0.32350900769233704,-0.6242070198059082,0.518272,45.041703,25155000.0
-0.26518499851226807,-0.6211310029029846,0.426938,70.941541,25157500.0
-0.27989399433135986,-0.6198660135269165,0.45154,106.363786,25160000.0
-0.3216809928417206,-0.6213390231132507,0.517722,35.312628,25162500.0
-0.3195900022983551,-0.621088981628418,0.514564,75.115328,25165000.0
-0.32702699303627014,-0.6239780187606812,0.524101,18.508844,25155000.0
-0.25893399119377136,-0.6182810068130493,0.418796,84.280083,25157500.0
-0.2580550014972687,-0.6191070079803467,0.416818,-30.379993,25160000.0
-0.3172590136528015,-0.6218760013580322,0.510165,18.989824,25162500.0
-0.32828599214553833,-0.6235849857330322,0.52645,17.212618,25165000.0
-0.32964199781417847,-0.6232849955558777,0.528878,-4.167448,25155000.0
-0.2665410041809082,-0.6198149919509888,0.430033,58.125296,25157500.0
-0.25899699330329895,-0.6172379851341248,0.419607,-180.625091,25160000.0
-0.331822007894516,-0.6213549971580505,0.53403,136.696002,25162500.0
-0.332830011844635,-0.6180670261383057,0.538502,-150.670749,25165000.0
-0.334089994430542,-0.6208630204200745,0.538106,-33.881021,25155000.0
-0.2595970034599304,-0.6200039982795715,0.418701,117.607111,25157500.0
-0.2814210057258606,-0.6218299865722656,0.452569,-290.130447,25160000.0
-0.3256070017814636,-0.6241459846496582,0.521684,64.38073,25162500.0
-0.3335610032081604,-0.6258019804954529,0.533014,-53.799704,25165000.0
-0.3320290148258209,-0.623753011226654,0.532308,-144.084444,25155000.0
-0.29711899161338806,-0.6232849955558777,0.476698,-94.582575,25157500.0
-0.2563129961490631,-0.6209650039672852,0.412765,-72.766511,25160000.0
-0.2879050076007843,-0.6179220080375671,0.465924,-96.650448,25162500.0
-0.3124000132083893,-0.6203590035438538,0.50358,-276.280189,25165000.0
-0.33622199296951294,-0.6218429803848267,0.540687,-153.751166,25155000.0
-0.3053559958934784,-0.6215869784355164,0.491252,-104.61928,25157500.0
-0.2577210068702698,-0.6211090087890625,0.414936,-42.80221,25160000.0
-0.2675339877605438,-0.6189699769020081,0.432224,-206.517007,25162500.0
-0.33360499143600464,-0.6231250166893005,0.535375,-75.9812,25165000.0
-0.32807600498199463,-0.6244930028915405,0.525348,-171.866334,25155000.0
-0.30696800351142883,-0.6235169768333435,0.492317,-113.567081,25157500.0
-0.2592979967594147,-0.6211730241775513,0.417432,-146.776735,25160000.0
-0.29292699694633484,-0.6211689710617065,0.471573,-95.967617,25162500.0
-0.3380599915981293,-0.6247280240058899,0.541131,-107.734937,25165000.0
-0.3390359878540039,-0.6235619783401489,0.543709,-73.698978,25155000.0
-0.3063719868659973,-0.6215289831161499,0.492932,-102.405175,25157500.0
-0.2562829852104187,-0.6209279894828796,0.412743,-63.915956,25160000.0
-0.2970049977302551,-0.6211559772491455,0.478149,-50.435241,25162500.0
-0.33684900403022766,-0.624239981174469,0.539615,-72.329889,25165000.0
-0.33580899238586426,-0.6262890100479126,0.536189,-28.51551,25155000.0
-0.29170799255371094,-0.6242849826812744,0.467268,-51.503422,25157500.0
-0.2614699900150299,-0.6232179999351501,0.419548,15.632543,25160000.0
-0.3053649961948395,-0.6251050233840942,0.488502,-38.745015,25162500.0
-0.3360840082168579,-0.6272220015525818,0.535829,-25.665664,25165000.0
-0.3278670012950897,-0.6271499991416931,0.522789,54.915453,25155000.0
-0.28728601336479187,-0.6240530014038086,0.460356,-20.014468,25157500.0
-0.26996898651123047,-0.621379017829895,0.434468,49.187078,25160000.0
-0.31901198625564575,-0.6253340244293213,0.510147,11.172457,25162500.0
-0.33138900995254517,-0.6280120015144348,0.52768,35.255476,25165000.0
-0.32719099521636963,-0.6269639730453491,0.521865,37.831102,25155000.0
-0.26794201135635376,-0.6267129778862,0.427535,71.250362,25157500.0
-0.27196699380874634,-0.6264659762382507,0.434129,74.580924,25160000.0
-0.32829201221466064,-0.6277599930763245,0.522957,64.44885,25162500.0
-0.31648799777030945,-0.6265329718589783,0.505141,113.288097,25165000.0
-0.3158920109272003,-0.623507022857666,0.506636,98.524709,25155000.0
-0.2667750120162964,-0.6217210292816162,0.42909,73.055384,25157500.0
-0.2814899981021881,-0.6209750175476074,0.453304,109.704173,25160000.0
-0.337907999753952,-0.6237390041351318,0.541746,177.482496,25162500.0
-0.3201119899749756,-0.6246510148048401,0.512464,99.96507,25165000.0
-0.30227500200271606,-0.6226109862327576,0.485496,165.180959,25155000.0
-0.2555769979953766,-0.6213549971580505,0.411322,181.926394,25157500.0
-0.27720099687576294,-0.6227620244026184,0.445115,105.782043,25160000.0
-0.33622801303863525,-0.623682975769043,0.539101,164.739845,25162500.0
-0.30193400382995605,-0.6234999895095825,0.484257,169.273122,25165000.0
-0.30431699752807617,-0.6217219829559326,0.489474,152.774849,25155000.0
-0.2581000030040741,-0.6204400062561035,0.415995,157.6757,25157500.0
-0.29374200105667114,-0.6198279857635498,0.473908,173.886945,25160000.0
-0.3379560112953186,-0.6218910217285156,0.543434,150.83207,25162500.0
-0.29585498571395874,-0.619159996509552,0.477832,176.547352,25165000.0
-0.2977069914340973,-0.6203780174255371,0.479879,175.940412,25155000.0
-0.2553809881210327,-0.617372989654541,0.413658,157.962426,25157500.0
-0.2949340045452118,-0.619608998298645,0.476,167.525342,25160000.0
-0.3340719938278198,-0.6210209727287292,0.537939,159.508721,25162500.0
-0.3018600046634674,-0.6215680241584778,0.485642,163.602353,25165000.0
-0.3059369921684265,-0.6209790110588074,0.49267,145.860807,25155000.0
-0.2556770145893097,-0.6199229955673218,0.412433,153.593796,25157500.0
-0.2885099947452545,-0.6181579828262329,0.466725,144.253381,25160000.0
-0.332271009683609,-0.6217510104179382,0.534411,135.355911,25162500.0
-0.30855101346969604,-0.619795024394989,0.497827,121.941672,25165000.0
-0.3058899939060211,-0.6197260022163391,0.493589,131.798124,25155000.0
-0.2580829858779907,-0.6168569922447205,0.418384,115.057133,25157500.0
-0.2762889862060547,-0.616989016532898,0.447803,101.786971,25160000.0
-0.3298279941082001,-0.6211079955101013,0.531032,109.300728,25162500.0
-0.31022700667381287,-0.6192539930343628,0.500969,105.567911,25165000.0
-0.31307798624038696,-0.6200309991836548,0.50494,85.115786,25155000.0
-0.2588520050048828,-0.618798017501831,0.418314,89.360589,25157500.0
-0.2731870114803314,-0.6189020276069641,0.441406,89.495938,25160000.0
-0.3231639862060547,-0.6191849708557129,0.521918,66.592434,25162500.0
-0.3196069896221161,-0.6197559833526611,0.515699,62.201852,25165000.0
-0.32135599851608276,-0.6169319748878479,0.520894,55.482172,25155000.0
-0.26346901059150696,-0.6163970232009888,0.427434,62.76107,25157500.0
-0.26803699135780334,-0.6154559850692749,0.435511,46.869877,25160000.0
-0.3204370141029358,-0.617805004119873,0.51867,38.966434,25162500.0
-0.32113200426101685,-0.617326021194458,0.520198,41.955146,25165000.0
-0.3259719908237457,-0.6168789863586426,0.528422,19.39694,25155000.0
-0.2709980010986328,-0.6162629723548889,0.439744,22.607397,25157500.0
-0.26030001044273376,-0.6148110032081604,0.423383,4.631763,25160000.0
-0.3113569915294647,-0.6185700297355652,0.503349,5.577002,25162500.0
-0.32858800888061523,-0.6172069907188416,0.532379,-5.38076,25165000.0
-0.33225899934768677,-0.6193000078201294,0.536508,-19.728714,25155000.0
-0.2773990035057068,-0.6139569878578186,0.451822,-6.493325,25157500.0
-0.2570900022983551,-0.613044023513794,0.419367,-13.748813,25160000.0
-0.3070969879627228,-0.6144989728927612,0.499752,-21.59075,25162500.0
-0.32809901237487793,-0.614916980266571,0.533567,-10.05945,25165000.0
-0.3314169943332672,-0.6159629821777344,0.538047,-23.872267,25155000.0
-0.2780030071735382,-0.6164829730987549,0.45095,-20.5811,25157500.0
-0.2544440031051636,-0.6128349900245667,0.415191,-30.629609,25160000.0
-0.2990500032901764,-0.6195610165596008,0.48268,-49.10918,25162500.0
-0.3296320140361786,-0.6176739931106567,0.533667,-34.961927,25165000.0
-0.3298960030078888,-0.6172270178794861,0.534481,-45.97376,25155000.0
-0.28868600726127625,-0.6144329905509949,0.469842,-48.465465,25157500.0
-0.255281001329422,-0.6141570210456848,0.415661,-32.428517,25160000.0
-0.3021770119667053,-0.6141499876976013,0.492025,-46.088452,25162500.0
-0.33329299092292786,-0.6178929805755615,0.539403,-26.365971,25165000.0
-0.331835001707077,-0.6162269711494446,0.538495,-43.115719,25155000.0
-0.28596699237823486,-0.6152849793434143,0.464772,-36.228151,25157500.0
-0.2540229856967926,-0.6131830215454102,0.41427,-33.361137,25160000.0
-0.29909300804138184,-0.6166229844093323,0.48505,-46.975189,25162500.0
-0.32810699939727783,-0.619575023651123,0.529568,-13.08796,25165000.0
-0.3303129971027374,-0.6201580166816711,0.532628,-25.829437,25155000.0
-0.27970701456069946,-0.6177420020103455,0.452789,-12.165911,25157500.0
-0.2589789927005768,-0.6163330078125,0.420194,-10.852054,25160000.0
-0.30818700790405273,-0.618336021900177,0.498414,-17.17851,25162500.0
-0.3341419994831085,-0.6213039755821228,0.537807,-0.225748,25165000.0
-0.3307029902935028,-0.6201090216636658,0.533299,2.89125,25155000.0
-0.2780739963054657,-0.618366003036499,0.449691,4.934219,25157500.0
-0.26329800486564636,-0.6159129738807678,0.427492,25.999577,25160000.0
-0.3161489963531494,-0.6178339719772339,0.511706,25.84191,25162500.0
-0.3261460065841675,-0.6203629970550537,0.525735,36.562416,25165000.0
-0.3277220129966736,-0.622573971748352,0.526398,21.436872,25155000.0
-0.27059000730514526,-0.6176310181617737,0.438109,35.862043,25157500.0
-0.26510199904441833,-0.6186749935150146,0.4285,57.961527,25160000.0
-0.32063400745391846,-0.6197699904441833,0.517343,55.638446,25162500.0
-0.31874001026153564,-0.6206780076026917,0.513536,73.391307,25165000.0
-0.31912800669670105,-0.6177579760551453,0.516591,68.278971,25155000.0
-0.26204898953437805,-0.6156169772148132,0.425668,88.971888,25157500.0
-0.2709699869155884,-0.6134240031242371,0.441733,79.47297,25160000.0
-0.32633501291275024,-0.6174730062484741,0.528501,86.783611,25162500.0
-0.3155770003795624,-0.6186450123786926,0.510111,93.024442,25165000.0
-0.3189539909362793,-0.6207190155982971,0.513846,83.239089,25155000.0
-0.25901201367378235,-0.6156910061836243,0.420686,97.233967,25157500.0
-0.271589994430542,-0.6181060075759888,0.439391,92.220476,25160000.0
-0.3296700119972229,-0.620307981967926,0.531461,95.157323,25162500.0
-0.31572601199150085,-0.6199749708175659,0.509256,95.438904,25165000.0
-0.3149600028991699,-0.6222630143165588,0.506152,100.431403,25155000.0
-0.26005199551582336,-0.6190419793128967,0.420088,101.206267,25157500.0
-0.27437999844551086,-0.6185700297355652,0.443572,79.857573,25160000.0
-0.33028000593185425,-0.6192830204963684,0.533326,91.096123,25162500.0
-0.3175010085105896,-0.6205199956893921,0.511669,81.840722,25165000.0
-0.31744199991226196,-0.6190360188484192,0.512801,79.937097,25155000.0
-0.2630529999732971,-0.6170780062675476,0.426288,58.941071,25157500.0
-0.2692190110683441,-0.6166390180587769,0.43659,62.380988,25160000.0
-0.3232240080833435,-0.6203590035438538,0.521027,65.679477,25162500.0
-0.3220829963684082,-0.6212909817695618,0.518408,50.391709,25165000.0
-0.32408401370048523,-0.6241430044174194,0.519246,44.294862,25155000.0
-0.270238995552063,-0.6209369897842407,0.435212,15.777827,25157500.0
-0.2607249915599823,-0.6179090142250061,0.421948,11.341951,25160000.0
-0.3148069977760315,-0.6202660202980042,0.507535,-0.648846,25162500.0
-0.3296639919281006,-0.6171540021896362,0.534169,-13.215609,25165000.0
-0.3314040005207062,-0.6210330128669739,0.533634,-20.123383,25155000.0
-0.2817719876766205,-0.6172990202903748,0.456459,-33.096596,25157500.0
-0.25603801012039185,-0.6155359745025635,0.415958,-53.285896,25160000.0
-0.2973859906196594,-0.6150360107421875,0.483526,-63.59009,25162500.0
-0.3331510126590729,-0.6173830032348633,0.539617,-82.658317,25165000.0
-0.33205801248550415,-0.6181759834289551,0.537157,-74.506534,25155000.0
-0.29587599635124207,-0.6191449761390686,0.477878,-107.996733,25157500.0
-0.2527819871902466,-0.6155290007591248,0.410675,-105.398749,25160000.0
-0.2845180034637451,-0.6178650259971619,0.460487,-123.693926,25162500.0
-0.33019599318504333,-0.6193289756774902,0.533151,-128.18405,25165000.0
-0.33189600706100464,-0.6215320229530334,0.533996,-131.571669,25155000.0
-0.3012639880180359,-0.6218950152397156,0.484429,-127.678237,25157500.0
-0.2569339871406555,-0.6178609728813171,0.415845,-119.674374,25160000.0
-0.2808069884777069,-0.6182439923286438,0.454201,-139.222825,25162500.0
-0.33022698760032654,-0.6172189712524414,0.535024,-143.790776,25165000.0
-0.3301190137863159,-0.6184520125389099,0.533783,-148.083921,25155000.0
-0.3088749945163727,-0.6201390027999878,0.498074,-144.198084,25157500.0
-0.25606000423431396,-0.615073025226593,0.416308,-130.309655,25160000.0
-0.27717599272727966,-0.6140080094337463,0.45142,-139.650293,25162500.0
-0.32700198888778687,-0.6207699775695801,0.526768,-132.279996,25165000.0
-0.32900500297546387,-0.61981201171875,0.530815,-124.057296,25155000.0
-0.3022010028362274,-0.6189829707145691,0.488222,-117.721969,25157500.0
-0.25420400500297546,-0.6173760294914246,0.41175,-105.052699,25160000.0
-0.2843340039253235,-0.6132509708404541,0.463651,-94.512943,25162500.0
-0.3324640095233917,-0.6170819997787476,0.538768,-84.990238,25165000.0
-0.3317759931087494,-0.6166409850120544,0.538038,-82.799439,25155000.0
-0.29521799087524414,-0.6149420142173767,0.480074,-72.978599,25157500.0
-0.25395500659942627,-0.6112719774246216,0.415454,-70.663727,25160000.0
-0.29401901364326477,-0.6123449802398682,0.480152,-66.984829,25162500.0
-0.32884201407432556,-0.6172810196876526,0.532726,-32.894182,25165000.0
-0.330812007188797,-0.6158350110054016,0.537177,-43.59801,25155000.0
-0.2777490019798279,-0.6152650117874146,0.45143,-8.514974,25157500.0
-0.2562350034713745,-0.613044023513794,0.417971,-8.746736,25160000.0
-0.3043519854545593,-0.6162099838256836,0.49391,-14.470322,25162500.0
-0.3229990005493164,-0.6172249913215637,0.523308,26.91259,25165000.0
-0.3230069875717163,-0.6169000267982483,0.523597,23.547205,25155000.0
-0.27128899097442627,-0.6145939826965332,0.441411,22.45069,25157500.0
-0.26145800948143005,-0.6123350262641907,0.426985,44.123289,25160000.0
-0.31773099303245544,-0.611801028251648,0.519338,40.277054,25162500.0
-0.31787899136543274,-0.6131100058555603,0.518469,71.340879,25165000.0
-0.32175299525260925,-0.6141600012779236,0.523891,57.322746,25155000.0
-0.2618330121040344,-0.614782989025116,0.425895,80.643984,25157500.0
-0.27298301458358765,-0.6140210032463074,0.444583,90.677827,25160000.0
-0.3215790092945099,-0.6146590113639832,0.523182,87.372567,25162500.0
-0.30841198563575745,-0.6168109774589539,0.50001,111.482686,25165000.0
-0.31153398752212524,-0.6171169877052307,0.504821,101.34491,25155000.0
-0.2563279867172241,-0.6137310266494751,0.417656,114.811931,25157500.0
-0.27750301361083984,-0.6148449778556824,0.451339,129.801213,25160000.0
-0.3275890052318573,-0.6191490292549133,0.529095,129.694313,25162500.0
-0.30498799681663513,-0.614857017993927,0.496031,144.38666,25165000.0
-0.3054560124874115,-0.6151149868965149,0.496584,143.734245,25155000.0
-0.25446298718452454,-0.6138259768486023,0.414553,144.559563,25157500.0
-0.2869580090045929,-0.6151130199432373,0.466513,152.47009,25160000.0
-0.3306039869785309,-0.6152529716491699,0.537347,165.030489,25162500.0
-0.296330988407135,-0.6149799823760986,0.481856,152.42895,25165000.0
-0.29815301299095154,-0.6156569719314575,0.484285,161.63511,25155000.0
-0.25393199920654297,-0.6152349710464478,0.41274,162.725334,25157500.0
-0.2863450050354004,-0.6162959933280945,0.464623,166.085185,25160000.0
-0.3308759927749634,-0.6178200244903564,0.535554,169.191957,25162500.0
-0.3012000024318695,-0.616241991519928,0.48877,152.319724,25165000.0
-0.2909789979457855,-0.6157789826393127,0.472538,179.622137,25155000.0
-0.25526198744773865,-0.6123949885368347,0.416826,150.797917,25157500.0
-0.2850779891014099,-0.6122289896011353,0.465639,158.615943,25160000.0
-0.33183300495147705,-0.6195409893989563,0.535611,156.229907,25162500.0
-0.2976059913635254,-0.609046995639801,0.488641,139.254328,25165000.0
-0.2986670136451721,-0.6145830154418945,0.485968,137.176163,25155000.0
-0.2545959949493408,-0.6167050004005432,0.412833,139.23216,25157500.0
-0.2819809913635254,-0.6165720224380493,0.457336,135.915317,25160000.0
-0.32580700516700745,-0.6167230010032654,0.528287,121.209836,25162500.0
-0.30434998869895935,-0.6182460188865662,0.492279,124.201364,25165000.0
-0.30753299593925476,-0.6150349974632263,0.500025,108.882512,25155000.0
-0.2557410001754761,-0.6111369729042053,0.418468,115.031193,25157500.0
-0.27523601055145264,-0.6141200065612793,0.448179,95.739459,25160000.0
-0.3306660056114197,-0.6189900040626526,0.534202,90.663064,25162500.0
-0.31049200892448425,-0.6157199740409851,0.504275,99.511962,25165000.0
-0.3137989938259125,-0.617123007774353,0.508487,76.111573,25155000.0
-0.2618579864501953,-0.6169520020484924,0.424438,66.879237,25157500.0
-0.26746100187301636,-0.6124269962310791,0.436723,66.814938,25160000.0
-0.3202019929885864,-0.6169739961624146,0.518987,59.97341,25162500.0
-0.31517699360847473,-0.6162490248680115,0.511444,56.366206,25165000.0
-0.32267799973487854,-0.6189870238304138,0.5213,43.184465,25155000.0
-0.267428994178772,-0.6166750192642212,0.433664,35.031426,25157500.0
-0.261011004447937,-0.6150559782981873,0.424369,41.869254,25160000.0
-0.31520798802375793,-0.6133530139923096,0.51391,30.205119,25162500.0
-0.32638999819755554,-0.620464026927948,0.526042,16.306689,25165000.0
-0.32441601157188416,-0.6173610091209412,0.525489,22.155382,25155000.0
-0.2708829939365387,-0.6136929988861084,0.441398,15.16494,25157500.0
-0.25975701212882996,-0.6129509806632996,0.423781,-1.899608,25160000.0
-0.3107289969921112,-0.620930016040802,0.500425,-0.896445,25162500.0
-0.3250809907913208,-0.6154990196228027,0.528159,-0.245633,25165000.0
-0.3291090130805969,-0.6216909885406494,0.529377,-11.967197,25155000.0
-0.2757030129432678,-0.6143839955329895,0.448748,-24.084019,25157500.0
-0.2565790116786957,-0.6124899983406067,0.418912,-8.225864,25160000.0
-0.30825600028038025,-0.6128270030021667,0.503006,-23.668816,25162500.0
-0.32931700348854065,-0.6149230003356934,0.535541,-17.684188,25165000.0
-0.33043399453163147,-0.6177399754524231,0.534907,-37.109265,25155000.0
-0.2796289920806885,-0.6119869947433472,0.45692,-28.3008,25157500.0
-0.25428399443626404,-0.6108189821243286,0.416299,-26.370214,25160000.0
